"22 MAEL-CARHAIX","popp_towns","22137 MAEL-CARHAIX","plain_text","130","","","22137"
"22 MAEL-PESTIVIEN","popp_towns","22138 MAEL-PESTIVIEN","plain_text","131","","","22138"
"22 MAGOAR","popp_towns","22139 MAGOAR","plain_text","132","","","22139"
"22 LA MALHOURE","popp_towns","22140 LA MALHOURE","plain_text","133","","","22140"
"22 MANTALLOT","popp_towns","22141 MANTALLOT","plain_text","134","","","22141"
"22 MATIGNON","popp_towns","22143 MATIGNON","plain_text","135","","","22143"
"22 LA MEAUGON","popp_towns","22144 LA MEAUGON","plain_text","136","","","22144"
"22 MEGRIT","popp_towns","22145 MEGRIT","plain_text","137","","","22145"
"22 MELLIONNEC","popp_towns","22146 MELLIONNEC","plain_text","138","","","22146"
"22 MERDRIGNAC","popp_towns","22147 MERDRIGNAC","plain_text","139","","","22147"
"22 MERILLAC","popp_towns","22148 MERILLAC","plain_text","140","","","22148"
"22 MERLEAC","popp_towns","22149 MERLEAC","plain_text","141","","","22149"
"22 LE MERZER","popp_towns","22150 LE MERZER","plain_text","142","","","22150"
"22 MESLIN","popp_towns","22151 MESLIN","plain_text","143","","","22151"
"22 MINIHY-TREGUIER","popp_towns","22152 MINIHY-TREGUIER","plain_text","144","","","22152"
"22 MONCONTOUR","popp_towns","22153 MONCONTOUR","plain_text","145","","","22153"
"22 MORIEUX","popp_towns","22154 MORIEUX","plain_text","146","","","22154"
"22 LA MOTTE","popp_towns","22155 LA MOTTE","plain_text","147","","","22155"
"22 MOUSTERU","popp_towns","22156 MOUSTERU","plain_text","148","","","22156"
"22 LE MOUSTOIR","popp_towns","22157 LE MOUSTOIR","plain_text","149","","","22157"
"22 MUR-DE-BRETAGNE","popp_towns","22158 MUR-DE-BRETAGNE","plain_text","150","","","22158"
"22 NOYAL","popp_towns","22160 NOYAL","plain_text","151","","","22160"
"22 PABU","popp_towns","22161 PABU","plain_text","152","","","22161"
"22 PAIMPOL","popp_towns","22162 PAIMPOL","plain_text","153","","","22162"
"22 PAULE","popp_towns","22163 PAULE","plain_text","154","","","22163"
"22 PEDERNEC","popp_towns","22164 PEDERNEC","plain_text","155","","","22164"
"22 PENGUILY","popp_towns","22165 PENGUILY","plain_text","156","","","22165"
"22 PENVENAN","popp_towns","22166 PENVENAN","plain_text","157","","","22166"
"22 PERRET","popp_towns","22167 PERRET","plain_text","158","","","22167"
"22 PERROS-GUIREC","popp_towns","22168 PERROS-GUIREC","plain_text","159","","","22168"
